compound_id,compound_smiles
CHEMBL1924022,COc1cc(ccc1Oc1ccc(cc1NS(=O)(=O)c1ccc(c(c1)C(F)(F)F)Cl)Cl)C(=NCCN1CCCCC1)O
CHEMBL1924023,Cc1cc(ccc1Oc1ccc(cc1NS(=O)(=O)c1ccc(c(c1)C(F)(F)F)Cl)Cl)C(=O)NCCN1CCCC1
CHEMBL1924024,COc1cc(ccc1Oc1ccc(cc1NS(=O)(=O)c1ccc(c(c1)C(F)(F)F)Cl)Cl)C(=NCCN1CCCC1)O
CHEMBL192465,COc1ccc(cc1N1CCN(CCN=C(c2cc3ccccc3o2)O)CC1)Cl
CHEMBL192571,CC1(C)CCN(CC1)c1ccc(cc1)C(=O)NS(=O)(=O)c1ccc(c(c1)N(=O)=O)N[C@H](CCN(C)C)CSc1ccccc1
CHEMBL192732,Cc1ccc(cc1)N1CCN(CCN=C(c2cc3ccccc3o2)O)CC1
CHEMBL1927339,c1ccc(cc1)/C=C(\C#N)/C(=N)O
CHEMBL193,CC1=C(C(c2ccccc2N(=O)=O)C(=C(C)N1)C(=O)OC)C(=O)OC
CHEMBL193015,Cc1ccc2c(ccn2C[C@@H]2CC=C[C@H](c3ccc(cc3)CC(=O)O)[C@H](CC(=O)O)C(=NC3(CCCCC3)C(=N[C@@H](CC(=N)O)C(=NC2)O)O)O)c1
CHEMBL193016,C1CN2CCC1[C@]1(CN=C(O)O1)C2
CHEMBL193281,Cc1ccc2c(ccn2C[C@@H]2CC=C[C@H](c3ccc(cc3)CP(=O)(Cc3ccccc3)O)[C@H](CC(=O)O)C(=NC3(CCCCC3)C(=N[C@@H](CC(=N)O)C(=NC2)O)O)O)c1
CHEMBL193381,CC(C)N1CCC(CC1)Oc1ccc(cc1)CN(C)CCN(C)C
CHEMBL193429,CC(C)CN(C[C@H]([C@H](Cc1ccccc1)N=C(O)O[C@H]1CO[C@@H]2[C@H]1CCO2)O)S(=O)(=O)c1ccc2c(c1)oc(=NC)[nH]2
CHEMBL1934424,Cc1ccc(cc1)S(=O)(=O)Nc1c(c(C)nn1[C@H]1CC[C@H](CC1)OC)C(=N[C@@H](C)C(C)(C)C)O
CHEMBL1934426,Cc1c(c(NS(=O)(=O)c2ccc(cc2)C2CC2)n(C2CCOCC2)n1)C(=N[C@@H](C)C(C)(C)C)O
CHEMBL193482,C[C@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@@H]1C[C@H]([C@@H]2O)O)O
CHEMBL1934890,c1ccc(cc1)N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934891,Cc1ccc(cc1)NC(=O)C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
CHEMBL1934892,c1cc(ccc1Cl)NC(=O)C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
CHEMBL1934893,CC(=NC1=CC=C(C=C1)NC(=O)C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934894,c1cc(ccc1C#N)NC(=O)C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
CHEMBL1934895,c1cc(ccc1I)NC(=O)C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
CHEMBL1934896,Cc1ccc(cc1C)NC(=O)C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
CHEMBL1934897,c1ccc(cc1)c1ccc(cc1)NC(=O)C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
CHEMBL1934898,CCc1cccc(c1)N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934899,c1ccc(cc1)n1cc(c2ccc(cc2)NC(=O)C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)nn1
CHEMBL1934900,c1cc2ccc3ccc(c4ccc(c1)c2c34)N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934901,c1ccc(cc1)c1csc(n1)N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934902,c1ccc(cc1)n1c(cnn1)c1ccc(cc1)NC(=O)C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F
CHEMBL1934903,c1ccc2c(c1)cccc2N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934904,c1ccc(cc1)c1cccc(c1)N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934905,c1ccc2cc(ccc2c1)N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934906,c1ccc(cc1)c1ccccc1N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934907,c1ccc2cc3cc(ccc3cc2c1)N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934908,c1ccc2c(c1)cc(c1ccccc21)N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1934909,c1ccc2cc3c(cccc3N=C(C(C(C(C(C(C(C(=NO)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)cc2c1
CHEMBL1934910,c1ccc(cc1)N=C(C(C(C(C(C(C(C(=Nc1ccccc1)O)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O
CHEMBL1935574,c1cc(c2ccc3c(c2)[nH]c(=N)nc3N2CCNCC2)oc1
CHEMBL193777,C=CC(C)(C)c1c(cc(c2c(=O)c(c(c3ccc(cc3)OC)oc12)O)O)O
CHEMBL193836,CC(C)c1ccc(cc1)/C=N/NC(=O)c1ccc(cc1)O
CHEMBL1938400,CC(C)(C)c1cc(NC(=NCc2ccccc2Sc2ccc3nnc(c4ccccc4SCCO)n3c2)O)n(c2ccc(c(c2)Cl)O)n1
CHEMBL193861,CC(C)N1CCC(CC1)Oc1ccc(cc1)CN1CCN(CC1)c1ccccc1
CHEMBL1938736,CC(C)c1nnc2ccc(cn12)Sc1ccccc1CN=C(Nc1cc(C(C)(C)C)nn1c1ccccc1)O
CHEMBL1938764,CCN=C(NCc1ccccc1Sc1ccc2nnc(C(C)C)n2c1)O
CHEMBL193934,CC(C)N1CCC(CC1)Oc1ccc(cc1)CN1CCC(CC1)O
CHEMBL1939369,CSc1nc(c2ccc3COCc4cc(cc2c34)Cl)nc(=N)[nH]1
CHEMBL1939370,Cc1ccc2cc1c1cc(nc(=N)[nH]1)Sc1cccc(c1)OCCCO2
CHEMBL1939371,Cc1ccc2cc1c1cc(nc(=N)[nH]1)Sc1cccc(c1)OCCCCO2
CHEMBL1939372,Cc1ccc2cc1c1cc(nc(=N)[nH]1)Sc1cccc(c1)OCCCCCO2
CHEMBL1939373,C1CCOc2cc(c(cc2Cl)Cl)c2cc(nc(=N)[nH]2)Sc2cccc(c2)OC1
CHEMBL1939374,Cc1cc(C)c2cc1c1cc(nc(=N)[nH]1)Sc1cccc(c1)OCCCN=C2O
CHEMBL1939375,Cc1cc(C)c2cc1c1cc(nc(=N)[nH]1)Sc1cccc(c1)OCCCCN=C2O
CHEMBL1939376,Cc1cc(C)c2cc1c1cc(nc(=N)[nH]1)Sc1cccc(c1)OCCCCCN=C2O
CHEMBL1939377,Cc1cc(c2cc1c1cc(nc(=N)[nH]1)Sc1cccc(c1)OCCCN=C2O)OC
CHEMBL1939378,CCOc1cc(C)c2cc1C(=NCCCOc1cccc(c1)Sc1cc2[nH]c(=N)n1)O
CHEMBL1939379,Cc1cc(C)c2cc1c1cc(nc(=N)[nH]1)SCCC(=NCCCN=C2O)O
CHEMBL1939380,Cc1cc(C)c2cc1c1cc(nc(=N)[nH]1)SCCC(=NCCCCN=C2O)O
CHEMBL1939381,Cc1cc(C)c2cc1c1cc(nc(=N)[nH]1)SCCC(=NCCCCCN=C2O)O
CHEMBL1939382,Cc1cc(C)c2cc1c1cc(nc(=N)[nH]1)SCCCC(=NCCN=C2O)O
CHEMBL1939383,Cc1cc(C)c2cc1c1cc(nc(=N)[nH]1)SCCN=C(CCCN=C2O)O
CHEMBL1939384,Cc1cc(C)c2cc1c1cc(nc(=N)[nH]1)SCCN=C(O)OCCN=C2O
CHEMBL1939385,Cc1cc(C)c2cc1c1cc(nc(=N)[nH]1)SCCOC(=NCCN=C2O)O
CHEMBL1939412,c1cc(ccc1C(=O)O)Nc1c2c([nH]cn2)ncn1
CHEMBL1939413,c1cc(cc(c1)O)N=c1c2c([nH]cn2)[nH]c(=N)[nH]1
CHEMBL1939414,c1cc(cc(c1)N=c1c2c([nH]cn2)[nH]c(=N)[nH]1)Br
CHEMBL1939415,CCC(=O)c1cccc(c1)N=c1c2c([nH]cn2)[nH]c(=N)[nH]1
CHEMBL1939416,COc1ccc(cc1OC)N=c1c2c([nH]cn2)[nH]c(=N)[nH]1
CHEMBL1939417,c1cc(cc(c1)N=c1c2c([nH]cn2)[nH]c(=N)[nH]1)F
CHEMBL1939418,c1cc(c(cc1N=c1c2c([nH]cn2)[nH]c(=N)[nH]1)Cl)F
CHEMBL1939419,COc1cc(cc(c1OC)OC)N=c1c2c([nH]cn2)[nH]c(=N)[nH]1
CHEMBL1939420,c1cc(c(cc1N=c1c2c([nH]cn2)[nH]c(=N)[nH]1)Cl)Cl
CHEMBL1939421,c1cc(cc(c1)N=c1c2c([nH]cn2)[nH]c(=N)[nH]1)Cl
CHEMBL1939422,c1cc(cc(c1)N=c1c2c([nH]cn2)[nH]c(=N)[nH]1)C(F)(F)F
CHEMBL1939423,c1cc2c(cc1N=c1c3c([nH]cn3)[nH]c(=Nc3ccc4c(c3)OCCO4)[nH]1)OCCO2
CHEMBL1939424,COc1cc(cc(c1)OC)N=c1c2c([nH]cn2)[nH]c(=N)[nH]1
CHEMBL1939425,c1ccc(c(c1)N=c1c2c([nH]cn2)[nH]c(=N)[nH]1)O
CHEMBL1939426,CC(=Nc1ccc(cc1)Nc1c2c([nH]cn2)ncn1)O
CHEMBL1939427,Cc1ccc(cc1)Nc1c2cccc(c3ccc(cc3)O)c2cnn1
CHEMBL1939498,CN1CCCC[C@H]1[C@H](c1ccccc1)N=C(c1cccc(c1[125I])C(F)(F)F)O
CHEMBL1939563,c1cc(c2ccc(cc2)O)c2cnnc(c2c1)Nc1ccc(cc1)OCC(=N)O
CHEMBL1939564,COc1ccc(cc1)Nc1c2cccc(c3ccc(cc3)O)c2cnn1
CHEMBL1939565,c1cc(cc(c1)O)N=c1c2cccc(c3ccc(cc3)O)c2cn[nH]1
CHEMBL1939566,c1cc(c2ccc(cc2)O)c2cnnc(c2c1)Nc1ccc(cc1)S(=O)(=O)N
CHEMBL1939567,c1cc(c2ccc(cc2)O)c2cnnc(c2c1)Nc1ccc(cc1)CC(=N)O
CHEMBL1939568,CN(C)C(=O)Cc1ccc(cc1)c1cccc2c1cn[nH]c2=Nc1cccc(c1)O
CHEMBL194009,c1ccc(cc1)COc1cccnc1N
CHEMBL1940496,c1ccc(cc1)COCC(c1csc(n1)NC(=Nc1ccc(c(c1)F)Cl)O)N
CHEMBL1940499,CCOC(=O)Cc1ccc(cc1)n1c(cc(C(C)(C)C)n1)NC(=Nc1nccs1)O
CHEMBL1940500,Cc1ccc(cc1)n1c(cc(C(C)(C)C)n1)NC(=Nc1nc(CCOCc2ccc(cc2)F)cs1)O
CHEMBL1940501,Cc1ccc(cc1)n1c(cc(C(C)(C)C)n1)NC(=Nc1nc(CCOCc2cccnc2)cs1)O
CHEMBL1940502,c1ccc(cc1)COCCc1csc(n1)N=C(Nc1cc(C2CC2)nn1c1cccc(c1)CC(=O)O)O
CHEMBL1940503,CC(C)(C)c1cc(NC(=Nc2nc(CCOCc3ccccc3)cs2)O)n(c2cccc(c2)CC(=O)O)n1
CHEMBL1940504,c1ccc(cc1)COCCc1csc(n1)N=C(Nc1cc(C2CCCC2)nn1c1cccc(c1)CC(=O)O)O
CHEMBL1940505,c1ccc(cc1)COCCc1csc(n1)N=C(Nc1cc(C2CCCC2)nn1c1ccc(cc1)CC(=O)O)O
CHEMBL194090,CC(C)N1CCC(CC1)Oc1ccc(cc1)CN1CCN(CC1)Cc1ccccc1
CHEMBL194092,CC(C)N1CCC(CC1)Oc1ccc(cc1)CN1CCOCC1
CHEMBL194105,Cc1ccc(c(C)c1)N1CCN(CCN=C(c2cccnc2)O)CC1
CHEMBL19422,C=CCc1ccccc1OC(C)C(CNC(C)(C)C)O
CHEMBL194351,CN=C(NS(=O)(=O)N1CCOCC1)N1CC(c2ccccc2)C(=N1)c1ccc(cc1)Cl
CHEMBL194411,CCOC(Cc1ccc(cc1)OCCN(C)C1=Nc2ccccc2Sc2ccccc12)C(=O)O
CHEMBL194441,CC(C)N1CCC(CC1)Oc1ccc(cc1)CN1CCCCC1
CHEMBL1945010,CCCc1nc2c(C)cc(cc2n1Cc1ccc(cc1)c1ccccc1C(=O)O)C(=NCCc1cc(ccc1OC)OC)O
CHEMBL194514,Cc1ccccc1c1nc(CCC2CCCCC2)c(C(=Nc2cccc(c2)C(=O)O)O)[nH]1
CHEMBL194541,CC(C)N1CCC(CC1)Oc1ccc(cc1)CN1CCC(CC1)CO
CHEMBL194548,CC(C)N1CCC(CC1)Oc1ccc(cc1)CNc1ccccc1
CHEMBL194566,CCN(CC)S(=O)(=O)NC(=NC(C)C)N1CC(c2ccccc2)C(=N1)c1ccc(cc1)Cl
CHEMBL1946750,Cc1cc2c(cc1C)n(C[C@@H]([C@@H]([C@@H](CO)O)O)O)c1c(c(=O)n(CC(=NCCCN)O)c(=O)n1)n2
CHEMBL194688,C(CC(COC(=NC(CCCNC(=N)N)COC(=N)O)O)N)C/N=C\1/C(=N)C(=C1O)O
CHEMBL1947052,CN1[C@H]2CC[C@@H]1C[C@H](C2)OC(=O)c1ccccc1
CHEMBL1947086,Cc1ccc(cc1)[C@H]1C[C@@H]2CC[C@H]([C@H]1C(=O)OC)N2C/C=C/CF
CHEMBL1947129,CCCc1nc2c(C)cc(cc2n1Cc1ccc(cc1)c1ccccc1C(=O)O)C(=NCc1ccccc1OC)O
CHEMBL1947131,CCCc1nc2c(C)cc(cc2n1Cc1ccc(cc1)c1ccccc1C(=O)O)C(=NCc1ccc(cc1)OC)O
CHEMBL194859,c1cc(ccc1C(=O)c1ccc(cc1)O)O
CHEMBL195005,CCCCN=C1C=CC(=C(O)OCC[N+](C)(C)CCCC)C=C1
CHEMBL195007,Cc1cc(C)c(c(C)c1)c1nc(CCC23CC4CC(CC(C4)C3)C2)c(C(=Nc2ccc(C)c(c2)C(=O)O)O)[nH]1
CHEMBL195050,CCN(CC)S(=O)(=O)NC(=NC)N1CC(c2ccccc2)C(=N1)c1ccc(cc1)Cl
CHEMBL1950651,COC(=O)N1CCC(CC#Cc2nc(c3c(n2)n(cn3)[C@H]2[C@@H]([C@@H]([C@@H](C(=NC3CC3)O)O2)O)O)N)CC1
CHEMBL1950720,C[C@@H](C(=N[C@@H](C1CCCCC1)C(=O)N1CC[C@H]2CCN(CCc3ccccc3)C[C@@H]12)O)NC
CHEMBL1950864,C[C@@H](C(=N[C@@H](C1CCCCC1)C(=N[C@H]1C[C@@H]2CC[C@H]1N(CCc1ccccc1)C2)O)O)NC
CHEMBL195099,CC(C)N1CCC(CC1)Oc1ccc(cc1)CN1CCC(CC1)Cc1ccccc1
CHEMBL1951067,COc1ccc(cc1OC)C1=NN(CCCCNC[C@@H](c2ccc(c(c2)N=CO)O)O)C(=O)C2CCCCC12
CHEMBL195368,CO[C@@H]1[C@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O
CHEMBL1955876,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCC(CC1)CNCC[N+](C)(C)C)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956720,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)C[N+](C)(C)C)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956721,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)CCC[N+](C)(C)C)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956722,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)CCCC[N+](C)(C)C)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956723,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)CCCCC[N+](C)(C)C)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956851,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CC[N+]2(CCCC2)CC1)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956852,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)CCCCCC[N+](C)(C)C)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956853,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)CCCCN(C)C)Cl.C(=O)(C(F)(F)F)O
CHEMBL1956854,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)CCCCN)Cl.C(=O)(C(F)(F)F)O
CHEMBL1956855,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)[C@H](CCCN)N)Cl.C(=O)(C(F)(F)F)O
CHEMBL1956856,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)[C@H](CCCN(C)C)N)Cl.C(=O)(C(F)(F)F)O
CHEMBL1956857,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)[C@H](CCCCN)N)Cl.C(=O)(C(F)(F)F)O
CHEMBL1956859,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CC1)C(=O)[C@H](CCCC[N+](C)(C)C)N)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956865,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CC[N+]2(CCCCC2)CC1)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956866,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CC[N+]2(CCN(C)CC2)CC1)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956870,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCN(CCCCCC[N+](C)(C)C)CC1)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956871,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCC(CC1)C[N+](C)(C)C)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956872,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCC(CC1)CC[N+](C)(C)C)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956873,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCC(CCC[N+](C)(C)C)CC1)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956874,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCC(CCCC[N+](C)(C)C)CC1)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956875,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCC(CC1)CNCCC[N+](C)(C)C)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL1956876,Cc1cc(C)nc2c1cccc2OCc1c(ccc(c1Cl)S(=O)(=O)NC1(CCOCC1)C(=O)N1CCC(CC1)CNCCCC[N+](C)(C)C)Cl.C(=O)(C(F)(F)F)[O-]
CHEMBL195725,CC(C)CN(CC(C(Cc1ccccc1)N=C(O)OC1CCOC1)O)S(=O)(=O)c1ccc(cc1)N
CHEMBL1957266,Cc1c(C)sc2c1C(=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n21)c1ccc(cc1)Cl
CHEMBL1957450,c1ccc2c(c1)c(C[C@@H](C(=N[C@@H](CS)C(=N[C@@H](CO)C(=O)O)O)O)N)c[nH]2
CHEMBL195777,Cc1ccc2nc(cn2c1)c1ccc(cc1)OCCCN1CCCCC1
CHEMBL195815,CC(C)N1CCC(CC1)Oc1ccc(cc1)CN1CCCN(C)CC1
CHEMBL195826,CC(C)N1CCC(CC1)Oc1ccc(cc1)CNC1CC1
CHEMBL1958337,Cc1nnc2n(C)nc(c3ccccc3)c3cc(ccc3n12)Cl
CHEMBL1958347,CCN=C(C[C@H]1c2nnc(C)n2c2cc(ccc2C(=N1)c1ccc(cc1)Cl)OC)O
CHEMBL195836,C[C@]12CC[C@@H](C=C1CC[C@H]1[C@@H]3CC[C@@H]([C@@]3(C)CC[C@H]21)O)O
CHEMBL19591,CC(C)NCC(C(C)Oc1ccc(c(c1)Cl)Cl)O
CHEMBL19593,CC(C)NCC(C(C)Oc1ccc(C)c(C)c1)O
CHEMBL195958,CN=C(NS(=O)(=O)N1CCCCC1)N1CC(c2ccccc2)C(=N1)c1ccc(cc1)Cl
CHEMBL196003,CCC(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@]12C
CHEMBL196048,CCN(CC)S(=O)(=O)NC(=NC)N1CC(c2cccnc2)C(=N1)c1ccc(cc1)Cl
CHEMBL196072,C(CCN)C[C@H](COC(=N)O)N=C(CN(CCCCN)C(=O)OC[C@H](CCCNC(=N)N)N)O
CHEMBL196133,C1CCC(CC1)c1nc(CCC23CC4CC(CC(C4)C3)C2)c(C(=Nc2cccc(c2)C(=O)O)O)[nH]1
CHEMBL196141,c1cc(cc(c1)N=C(c1c(CCC23CC4CC(CC(C4)C3)C2)nc(C2CC2)[nH]1)O)C(=O)O
CHEMBL196143,CN1c2ccccc2C(=N[C@H](C1=O)N=C(Nc1ccc(cc1)CC(=NCCC(=NCCCOc1cccc(c1)CN1CCCCC1)O)O)O)c1ccccc1
CHEMBL1961796,CCOC(=O)N1CCC(CN(Cc2ccc(cc2)Cl)Cc2ccc(N(=O)=O)s2)C1
CHEMBL196220,c1ccc(cc1)COC(=N[C@H](CN1CCC(CC1)OC1c2ccccc2CCc2ccccc12)C(=O)O)O
CHEMBL1964266,CN(C)CCOc1ccc(cc1)c1cc(c2ccncc2)c(c2ccc3c(CC/C/3=N\O)c2)o1
CHEMBL1964267,CN(C)CCOc1ccc(cc1)c1cc(c2ccncc2)c(c2ccc3c(CC/C/3=N\O)c2)[nH]1
CHEMBL196441,CC(C)c1nc(CCC23CC4CC(CC(C4)C3)C2)c(C(=Nc2cccc(c2)C(=O)O)O)[nH]1
CHEMBL196517,C1CCCC(CC1)c1nc(CCC23CC4CC(CC(C4)C3)C2)c(C(=Nc2cccc(c2)C(=O)O)O)[nH]1
CHEMBL196580,Cc1ccccc1c1nc(CCC23CC4CC(CC(C4)C3)C2)c(C(=Nc2cccc(c2)C(=O)O)O)[nH]1
CHEMBL19669,CCc1ccc(cc1)OC(C)C(CNC(C)(C)C)O
CHEMBL196745,Cc1cc(C)c(c(C)c1)c1nc(CCC23CC4CC(CC(C4)C3)C2)c(C(=Nc2cccc(c2)C(=O)O)O)[nH]1
CHEMBL19679,Cc1ccc(cc1C)OC(C)C(CNC(C)(C)C)O
CHEMBL19680,CCc1ccc(cc1)OC(C)C(CNC(C)C)O
CHEMBL196989,CN=C(NS(=O)(=O)N1CCCC1)N1CC(c2ccccc2)C(=N1)c1ccc(cc1)Cl
CHEMBL197,CC(C)[C@@](CCCN(C)CCc1ccc(c(c1)OC)OC)(C#N)c1ccc(c(c1)OC)OC
CHEMBL197040,CN=C(NS(=O)(=O)N1CCCCCC1)N1CC(c2ccccc2)C(=N1)c1ccc(cc1)Cl
CHEMBL197099,CN=C(NS(=O)(=O)N1CCCCCCC1)N1CC(c2ccccc2)C(=N1)c1ccc(cc1)Cl
CHEMBL197183,CCOC(=O)Cn1c2ccccc2nc1CN=C([C@@H]1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N)O
CHEMBL197185,Cc1cc(cc(C)c1C[C@@H](C(=O)N1Cc2ccccc2CC1C(=NCCCCCCN=C(C1Cc2ccccc2CN1C(=O)[C@H](Cc1c(C)cc(cc1C)O)N)O)O)N)O
CHEMBL197199,C[C@@H]1C(=N[C@@H](CCCNC(=N)NC(=NC)O)C(=O)N(C)[C@@H](Cc2ccccc2)C(=N[C@@H](CC(=N[C@@H](CC(=N1)O)C(=O)O)O)C(=O)O)O)O
CHEMBL197205,CC(C)CCc1c(C(=Nc2cccc(c2)C(=O)O)O)[nH]c(c2ccccc2C)n1
CHEMBL19732,c1ccc(cc1)N1C(=O)C2C=Nc3ccccc3C2=N1
CHEMBL197370,CC(C)(C)c1nc(CCC23CC4CC(CC(C4)C3)C2)c(C(=Nc2cccc(c2)C(=O)O)O)[nH]1
CHEMBL1974640,CCc1ccc(/C=N/N=C(c2c[nH]c3ccccc23)O)s1
CHEMBL197529,c1ccc2c(c1)CN(C1CCN(CC1)C(=N[C@@H](Cc1cc(c(c(c1)Br)O)Br)C(=N[C@H](CCCCN)C(=O)N1CCN(CC1)c1ccncc1)O)O)C(=N2)O
CHEMBL197578,Cc1ccccc1c1nc(CCc2ccccc2)c(C(=Nc2cccc(c2)C(=O)O)O)[nH]1
CHEMBL19770,CC(C(CNC(C)(C)C)O)Oc1ccc2ccccc2c1
CHEMBL197780,Cc1cc(C)c(c(C)c1)c1nc(COC23CC4CC(CC(C4)C3)C2)c(C(=Nc2cccc(c2)C(=O)O)O)[nH]1
CHEMBL197873,Cc1ccccc1c1nc(CCC23CC4CC(CC(C4)C3)C2)c(C(=Nc2cccc(CCC(=O)O)c2)O)[nH]1
CHEMBL19809,CC(C(CNC(C)(C)C)O)Oc1ccccc1
CHEMBL1981917,c1ccc2c(c1)NC(=N)c1c(cccc1S2)F
CHEMBL198225,Cc1ccccc1c1nc(CCC23CC4CC(CC(C4)C3)C2)c(C(=Nc2ccc(c(c2)C(=O)O)F)O)[nH]1
